word,count,fraction
soviet,5618,0.00016560019414544656
must,5611,0.00016539385712888938
less,5599,0.0001650401365290771
lead,5596,0.00016495170637912404
kansas,5595,0.00016492222966247303
according,5593,0.00016486327622917098
changed,5589,0.0001647453693625669
ancient,5587,0.00016468641592926484
prince,5586,0.00016465693921261383
production,5574,0.00016430321861280156
switzerland,5558,0.00016383159114638518
playing,5548,0.00016353682397987496
van,5536,0.00016318310338006266
dead,5518,0.00016265252248034425
african,5514,0.00016253461561374017
1966,5511,0.0001624461854637871
come,5474,0.00016135554694769925
1965,5459,0.0001609133961979339
k,5458,0.0001608839194812829
half,5456,0.00016082496604798084
1960,5439,0.00016032386186491345
queen,5426,0.00015994066454845017
education,5425,0.00015991118783179913
never,5425,0.00015991118783179913
uses,5411,0.0001594985137986848
seen,5399,0.00015914479319887253
per,5397,0.0001590858397655705
en,5395,0.00015902688633226845
should,5387,0.00015879107259906026
female,5364,0.00015811310811608673
bc,5358,0.0001579362478161806
nhl,5355,0.00015784781766622753
includes,5348,0.00015764148064967038
storm,5345,0.0001575530504997173
act,5342,0.00015746462034976424
mostly,5332,0.000157169853183254
christian,5325,0.00015696351616669685
field,5322,0.00015687508601674378
1963,5296,0.00015610869138381719
too,5285,0.00015578444750065593
stage,5278,0.00015557811048409878
directed,5275,0.0001554896803341457
real,5273,0.00015543072690084366
groups,5266,0.0001552243898842865
shows,5262,0.0001551064830176824
seven,5256,0.00015492962271777626
comes,5251,0.00015478223913452114
street,5236,0.0001543400883847558
date,5235,0.0001543106116681048
catholic,5227,0.0001540747979348966
class,5224,0.00015398636778494353
woman,5221,0.00015389793763499046
though,5211,0.00015360317046848025
police,5196,0.00015316101971871488
problems,5187,0.00015289572926885568
community,5182,0.00015274834568560058
languages,5179,0.00015265991553564751
car,5165,0.0001522472415025332
ed,5155,0.00015195247433602295
development,5148,0.0001517461373194658
el,5148,0.0001517461373194658
sweden,5144,0.00015162823045286171
within,5133,0.00015130398656970046
teams,5127,0.00015112712626979432
dutch,5118,0.00015086183581993512
once,5116,0.00015080288238663306
gave,5115,0.00015077340566998205
mexico,5104,0.0001504491617868208
airport,5103,0.00015041968507016978
hurricane,5101,0.00015036073163686773
federal,5101,0.00015036073163686773
disease,5088,0.0001499775343204044
forces,5085,0.00014988910417045135
blood,5083,0.00014983015073714932
mountain,5068,0.00014938799998738395
better,5064,0.00014927009312077987
study,5059,0.00014912270953752475
1961,5036,0.00014844474505455122
1945,5029,0.00014823840803799407
women's,5025,0.00014812050117139
words,5025,0.00014812050117139
baseball,5020,0.00014797311758813487
included,5017,0.0001478846874381818
coast,5015,0.00014782573400487975
becomes,5009,0.0001476488737049736
movement,5008,0.0001476193969883226
canton,5005,0.00014753096683836953
florida,5002,0.00014744253668841646
brother,4996,0.00014726567638851033
pakistan,4991,0.0001471182928052552
chief,4985,0.00014694143250534907
full,4982,0.000146853002355396
types,4982,0.000146853002355396
medal,4981,0.000146823525638745
among,4977,0.00014670561877214088
90,4977,0.00014670561877214088
daughter,4971,0.00014652875847223474
36,4968,0.00014644032832228168
russia,4957,0.00014611608443912042
centre,4955,0.0001460571310058184
80,4949,0.00014588027070591226
child,4908,0.0001446717253232203
1962,4907,0.00014464224860656928
model,4904,0.0001445538184566162
smith,4892,0.00014420009785680394
text,4887,0.00014405271427354882
event,4878,0.00014378742382368961
almost,4876,0.00014372847039038756
program,4865,0.00014340422650722633
singles,4865,0.00014340422650722633
position,4857,0.00014316841277401814
hot,4853,0.00014305050590741406
says,4846,0.00014284416889085688
release,4840,0.00014266730859095075
1956,4840,0.00014266730859095075
having,4823,0.00014216620440788335
bad,4808,0.00014172405365811802
himself,4804,0.00014160614679151393
round,4801,0.00014151771664156087
jr,4793,0.00014128190290835268
edward,4790,0.0001411934727583996
independent,4787,0.00014110504260844654
health,4780,0.00014089870559188936
chart,4777,0.0001408102754419363
wrestling,4776,0.00014078079872528528
meaning,4766,0.00014048603155877507
characters,4756,0.00014019126439226482
virginia,4747,0.00013992597394240562
instead,4740,0.00013971963692584847
wanted,4738,0.00013966068349254642
lee,4724,0.0001392480094594321
1950,4724,0.0001392480094594321
mark,4722,0.00013918905602613004
00,4718,0.00013907114915952595
appeared,4713,0.00013892376557627083
biography,4707,0.0001387469052763647
bill,4705,0.00013868795184306267
comedy,4699,0.00013851109154315653
players,4696,0.00013842266139320344
joined,4695,0.00013839318467655243
olympic,4693,0.00013833423124325037
board,4670,0.00013765626676027687
songwriter,4664,0.0001374794064603707
done,4651,0.00013709620914390742
hill,4643,0.00013686039541069923
bridge,4642,0.00013683091869404822
working,4637,0.0001366835351107931
business,4633,0.00013656562824418902
mary,4628,0.0001364182446609339
culture,4618,0.00013612347749442368
poet,4593,0.0001353865595781481
plants,4591,0.00013532760614484604
win,4591,0.00013532760614484604
say,4590,0.00013529812942819503
start,4587,0.00013520969927824196
lives,4585,0.0001351507458449399
1958,4580,0.0001350033622616848
ireland,4564,0.00013453173479526843
parliament,4562,0.00013447278136196638
jean,4553,0.00013420749091210717
1948,4550,0.0001341190607621541
60,4541,0.0001338537703122949
network,4541,0.0001338537703122949
average,4530,0.00013352952642913364
500,4524,0.0001333526661292275
studied,4521,0.00013326423597927444
background,4520,0.00013323475926262343
1959,4514,0.0001330578989627173
find,4514,0.0001330578989627173
data,4511,0.00013296946881276422
studio,4501,0.00013267470164625398
du,4489,0.0001323209810464417
your,4487,0.00013226202761313968
super,4485,0.00013220307417983763
action,4478,0.00013199673716328045
latin,4471,0.0001317904001467233
37,4467,0.00013167249328011922
1951,4445,0.0001310240055137967
give,4444,0.0001309945287971457
bay,4442,0.00013093557536384364
names,4437,0.00013078819178058852
1957,4433,0.00013067028491398443
support,4422,0.00013034604103082318
above,4419,0.0001302576108808701
1952,4416,0.00013016918073091704
taken,4416,0.00013016918073091704
1947,4414,0.000130110227297615
valley,4411,0.00013002179714766192
case,4409,0.0001299628437143599
scottish,4404,0.00012981546013110477
currently,4392,0.0001294617395312925
able,4380,0.00012910801893148023
sold,4379,0.0001290785422148292
joseph,4378,0.00012904906549817817
highest,4375,0.0001289606353482251
various,4368,0.00012875429833166796
sun,4353,0.0001283121475819026
hard,4352,0.00012828267086525158
hit,4351,0.00012825319414860056
announced,4347,0.00012813528728199646
move,4346,0.00012810581056534544
200,4341,0.00012795842698209032
